facility_id,blood_group,product_name,n_obs,forecast_demand,combo_std,avg_collected,avg_transfused,avg_wastage_rate,shelf_life_days,pooled_std,effective_std,std_source,available_inventory_proxy,facility_shortage_rate,safety_stock,recommended_stock,inventory_gap,reorder_quantity,surplus_inventory,expiry_risk_surplus_based,wastage_attention_flag
BB_0001,B_pos,platelet_concentrate,3,238.66666666666666,35.57152419187759,198.0,119.0,15.306666666666667,5,15.918915219368015,15.918915219368015,pooled_blood_group_product,198.0,0.3116883116883117,26.3,265.0,67.0,67.0,0.0,Low,Moderate
BB_0001,B_pos,whole_blood,1,253.0,,200.0,147.0,8.5,42,15.616055501636811,15.616055501636811,pooled_blood_group_product,200.0,0.3116883116883117,25.8,278.8,78.8,78.8,0.0,Low,Low
BB_0001,O_neg,fresh_frozen_plasma,1,251.0,,235.0,128.0,4.68,365,14.714175377770642,14.714175377770642,pooled_blood_group_product,235.0,0.3116883116883117,24.3,275.3,40.3,40.3,0.0,Low,Low
BB_0001,O_neg,packed_RBC,1,250.0,,189.0,136.0,10.05,42,16.675768019539497,16.675768019539497,pooled_blood_group_product,189.0,0.3116883116883117,27.5,277.5,88.5,88.5,0.0,Low,Low
BB_0001,O_neg,platelet_concentrate,1,283.0,,179.0,136.0,20.67,5,16.930706830055033,16.930706830055033,pooled_blood_group_product,179.0,0.3116883116883117,27.9,310.9,131.9,131.9,0.0,Low,High
BB_0001,O_neg,whole_blood,2,253.5,21.920310216782973,179.0,155.0,18.919999999999998,42,15.177301566829424,15.177301566829424,pooled_blood_group_product,179.0,0.3116883116883117,25.0,278.5,99.5,99.5,0.0,Low,Moderate
BB_0001,O_pos,cryoprecipitate,9,251.44444444444446,12.238373167123878,206.22222222222223,145.22222222222223,15.973333333333333,365,15.956259435791292,12.238373167123878,own_history,206.22222222222223,0.3116883116883117,20.2,271.6,65.4,65.4,0.0,Low,Moderate
BB_0001,O_pos,fresh_frozen_plasma,8,243.875,8.871100753087438,196.75,146.375,17.3725,365,16.129072159319048,8.871100753087438,own_history,196.75,0.3116883116883117,14.6,258.5,61.8,61.8,0.0,Low,Moderate
BB_0001,O_pos,group_O_neg_emergency,4,249.0,12.622730819174324,208.5,157.5,12.0975,42,15.59947653940603,15.59947653940603,pooled_blood_group_product,208.5,0.3116883116883117,25.7,274.7,66.2,66.2,0.0,Low,Low
BB_0001,O_pos,packed_RBC,5,257.6,17.515707236649053,206.8,150.2,16.454,42,16.220879283084294,17.515707236649053,own_history,206.8,0.3116883116883117,28.9,286.5,79.7,79.7,0.0,Low,Moderate
BB_0001,O_pos,platelet_concentrate,8,250.125,18.395942875691755,211.625,158.875,19.9875,5,15.814220480272407,18.395942875691755,own_history,211.625,0.3116883116883117,30.4,280.5,68.9,68.9,0.0,Low,High
BB_0001,O_pos,whole_blood,9,248.0,9.0277350426339,197.66666666666666,150.22222222222223,14.083333333333334,42,15.320728507460478,9.0277350426339,own_history,197.66666666666666,0.3116883116883117,14.9,262.9,65.2,65.2,0.0,Low,Moderate
BB_0002,AB_neg,group_O_neg_emergency,1,240.0,,173.0,152.0,21.97,42,14.768157012249755,14.768157012249755,pooled_blood_group_product,173.0,0.22580645161290322,24.4,264.4,91.4,91.4,0.0,Low,High
BB_0002,AB_pos,cryoprecipitate,1,260.0,,197.0,163.0,22.84,365,16.64565006228281,16.64565006228281,pooled_blood_group_product,197.0,0.22580645161290322,27.5,287.5,90.5,90.5,0.0,Low,Moderate
BB_0002,AB_pos,group_O_neg_emergency,1,245.0,,189.0,161.0,20.63,42,16.01343479009551,16.01343479009551,pooled_blood_group_product,189.0,0.22580645161290322,26.4,271.4,82.4,82.4,0.0,Low,High
BB_0002,A_neg,group_O_neg_emergency,1,265.0,,210.0,118.0,20.95,42,15.275919791953486,15.275919791953486,pooled_blood_group_product,210.0,0.22580645161290322,25.2,290.2,80.2,80.2,0.0,Low,High
BB_0002,A_neg,packed_RBC,1,262.0,,213.0,195.0,16.43,42,14.982321915176227,14.982321915176227,pooled_blood_group_product,213.0,0.22580645161290322,24.7,286.7,73.7,73.7,0.0,Low,Moderate
BB_0002,A_neg,platelet_concentrate,1,244.0,,187.0,170.0,16.04,5,15.26163614252437,15.26163614252437,pooled_blood_group_product,187.0,0.22580645161290322,25.2,269.2,82.2,82.2,0.0,Low,Moderate
BB_0002,A_pos,cryoprecipitate,1,261.0,,196.0,183.0,19.39,365,15.986014398875405,15.986014398875405,pooled_blood_group_product,196.0,0.22580645161290322,26.4,287.4,91.4,91.4,0.0,Low,Moderate
BB_0002,A_pos,fresh_frozen_plasma,2,240.0,1.4142135623730951,195.5,140.0,17.03,365,15.175972252331889,15.175972252331889,pooled_blood_group_product,195.5,0.22580645161290322,25.0,265.0,69.5,69.5,0.0,Low,Moderate
BB_0002,A_pos,group_O_neg_emergency,1,250.0,,225.0,138.0,16.0,42,16.934146373239873,16.934146373239873,pooled_blood_group_product,225.0,0.22580645161290322,27.9,277.9,52.9,52.9,0.0,Low,Moderate
BB_0002,A_pos,packed_RBC,2,258.0,9.899494936611665,213.5,135.0,11.425,42,15.974157533973031,15.974157533973031,pooled_blood_group_product,213.5,0.22580645161290322,26.4,284.4,70.9,70.9,0.0,Low,Low
BB_0002,A_pos,platelet_concentrate,1,251.0,,222.0,182.0,23.87,5,15.570295650182972,15.570295650182972,pooled_blood_group_product,222.0,0.22580645161290322,25.7,276.7,54.7,54.7,0.0,Low,High
BB_0002,A_pos,whole_blood,2,260.5,14.849242404917497,197.5,133.0,20.63,42,16.26859652330014,16.26859652330014,pooled_blood_group_product,197.5,0.22580645161290322,26.8,287.3,89.8,89.8,0.0,Low,High
BB_0002,B_neg,cryoprecipitate,1,239.0,,178.0,136.0,15.17,365,14.855008056807502,14.855008056807502,pooled_blood_group_product,178.0,0.22580645161290322,24.5,263.5,85.5,85.5,0.0,Low,Moderate
BB_0002,B_neg,fresh_frozen_plasma,1,223.0,,202.0,154.0,18.32,365,18.483089984756752,18.483089984756752,pooled_blood_group_product,202.0,0.22580645161290322,30.5,253.5,51.5,51.5,0.0,Low,Moderate
BB_0002,B_pos,cryoprecipitate,4,241.5,17.07825127659933,189.5,129.5,11.0075,365,15.142364873820988,15.142364873820988,pooled_blood_group_product,189.5,0.22580645161290322,25.0,266.5,77.0,77.0,0.0,Low,Low
BB_0002,B_pos,fresh_frozen_plasma,2,251.5,3.5355339059327378,210.5,185.0,19.310000000000002,365,15.753623140581702,15.753623140581702,pooled_blood_group_product,210.5,0.22580645161290322,26.0,277.5,67.0,67.0,0.0,Low,Moderate
BB_0002,B_pos,group_O_neg_emergency,3,247.66666666666666,7.234178138070239,190.66666666666666,136.0,15.56,42,15.327786820822924,15.327786820822924,pooled_blood_group_product,190.66666666666666,0.22580645161290322,25.3,273.0,82.3,82.3,0.0,Low,Moderate
BB_0002,B_pos,platelet_concentrate,1,277.0,,204.0,179.0,23.04,5,15.918915219368015,15.918915219368015,pooled_blood_group_product,204.0,0.22580645161290322,26.3,303.3,99.3,99.3,0.0,Low,High
BB_0002,O_neg,fresh_frozen_plasma,2,233.0,1.4142135623730951,217.0,144.0,20.34,365,14.714175377770642,14.714175377770642,pooled_blood_group_product,217.0,0.22580645161290322,24.3,257.3,40.3,40.3,0.0,Low,Moderate
BB_0002,O_neg,platelet_concentrate,1,246.0,,191.0,164.0,23.56,5,16.930706830055033,16.930706830055033,pooled_blood_group_product,191.0,0.22580645161290322,27.9,273.9,82.9,82.9,0.0,Low,High
BB_0002,O_pos,cryoprecipitate,7,242.14285714285714,15.0158646263274,198.71428571428572,138.14285714285714,19.395714285714288,365,15.956259435791292,15.0158646263274,own_history,198.71428571428572,0.22580645161290322,24.8,266.9,68.2,68.2,0.0,Low,Moderate
BB_0002,O_pos,fresh_frozen_plasma,3,247.33333333333334,7.767453465154031,204.66666666666666,126.33333333333333,11.88,365,16.129072159319048,16.129072159319048,pooled_blood_group_product,204.66666666666666,0.22580645161290322,26.6,273.9,69.2,69.2,0.0,Low,Low
BB_0002,O_pos,group_O_neg_emergency,2,247.0,39.59797974644666,198.5,155.0,17.685000000000002,42,15.59947653940603,15.59947653940603,pooled_blood_group_product,198.5,0.22580645161290322,25.7,272.7,74.2,74.2,0.0,Low,Moderate
BB_0002,O_pos,packed_RBC,5,246.6,16.349311912126456,198.4,154.8,21.142,42,16.220879283084294,16.349311912126456,own_history,198.4,0.22580645161290322,27.0,273.6,75.2,75.2,0.0,Low,High
BB_0002,O_pos,platelet_concentrate,7,242.14285714285714,17.601406870177275,202.14285714285714,146.14285714285714,14.294285714285715,5,15.814220480272407,17.601406870177275,own_history,202.14285714285714,0.22580645161290322,29.0,271.1,69.0,69.0,0.0,Low,Moderate
BB_0002,O_pos,whole_blood,8,249.375,17.630634864186984,194.75,131.875,14.45,42,15.320728507460478,17.630634864186984,own_history,194.75,0.22580645161290322,29.1,278.5,83.8,83.8,0.0,Low,Moderate
BB_0003,AB_neg,cryoprecipitate,1,261.0,,205.0,184.0,13.17,365,13.13504517558679,13.13504517558679,pooled_blood_group_product,205.0,0.3283582089552239,21.7,282.7,77.7,77.7,0.0,Low,Low
BB_0003,AB_neg,group_O_neg_emergency,2,253.0,0.0,207.0,166.5,17.615000000000002,42,14.768157012249755,14.768157012249755,pooled_blood_group_product,207.0,0.3283582089552239,24.4,277.4,70.4,70.4,0.0,Low,Moderate
BB_0003,AB_neg,platelet_concentrate,1,249.0,,213.0,133.0,14.55,5,12.389960093200914,12.389960093200914,pooled_blood_group_product,213.0,0.3283582089552239,20.4,269.4,56.4,56.4,0.0,Low,Moderate
BB_0003,AB_pos,fresh_frozen_plasma,1,248.0,,186.0,154.0,23.66,365,15.529870914464443,15.529870914464443,pooled_blood_group_product,186.0,0.3283582089552239,25.6,273.6,87.6,87.6,0.0,Low,Moderate
BB_0003,AB_pos,group_O_neg_emergency,1,228.0,,181.0,121.0,20.99,42,16.01343479009551,16.01343479009551,pooled_blood_group_product,181.0,0.3283582089552239,26.4,254.4,73.4,73.4,0.0,Low,High
BB_0003,AB_pos,whole_blood,3,254.33333333333334,8.082903768654765,204.66666666666666,155.0,11.803333333333335,42,13.606168437472475,13.606168437472475,pooled_blood_group_product,204.66666666666666,0.3283582089552239,22.5,276.8,72.1,72.1,0.0,Low,Low
BB_0003,A_neg,fresh_frozen_plasma,1,231.0,,220.0,160.0,10.91,365,15.630530767171415,15.630530767171415,pooled_blood_group_product,220.0,0.3283582089552239,25.8,256.8,36.8,36.8,0.0,Low,Low
BB_0003,A_pos,cryoprecipitate,1,266.0,,205.0,143.0,17.07,365,15.986014398875405,15.986014398875405,pooled_blood_group_product,205.0,0.3283582089552239,26.4,292.4,87.4,87.4,0.0,Low,Moderate
BB_0003,A_pos,fresh_frozen_plasma,3,228.66666666666666,14.224392195567917,186.66666666666666,118.66666666666667,15.813333333333333,365,15.175972252331889,15.175972252331889,pooled_blood_group_product,186.66666666666666,0.3283582089552239,25.0,253.7,67.0,67.0,0.0,Low,Moderate
BB_0003,A_pos,packed_RBC,2,246.5,7.7781745930520225,212.5,155.0,11.275,42,15.974157533973031,15.974157533973031,pooled_blood_group_product,212.5,0.3283582089552239,26.4,272.9,60.4,60.4,0.0,Low,Low
BB_0003,A_pos,platelet_concentrate,3,244.0,16.64331697709324,200.66666666666666,138.0,17.333333333333332,5,15.570295650182972,15.570295650182972,pooled_blood_group_product,200.66666666666666,0.3283582089552239,25.7,269.7,69.0,69.0,0.0,Low,Moderate
BB_0003,B_pos,cryoprecipitate,2,251.0,31.11269837220809,202.0,169.5,15.815000000000001,365,15.142364873820988,15.142364873820988,pooled_blood_group_product,202.0,0.3283582089552239,25.0,276.0,74.0,74.0,0.0,Low,Moderate
BB_0003,B_pos,fresh_frozen_plasma,2,267.5,2.1213203435596424,203.5,146.5,16.535,365,15.753623140581702,15.753623140581702,pooled_blood_group_product,203.5,0.3283582089552239,26.0,293.5,90.0,90.0,0.0,Low,Moderate
BB_0003,B_pos,group_O_neg_emergency,1,242.0,,208.0,125.0,6.73,42,15.327786820822924,15.327786820822924,pooled_blood_group_product,208.0,0.3283582089552239,25.3,267.3,59.3,59.3,0.0,Low,Low
BB_0003,B_pos,packed_RBC,1,225.0,,200.0,146.0,14.0,42,15.425681398117081,15.425681398117081,pooled_blood_group_product,200.0,0.3283582089552239,25.5,250.5,50.5,50.5,0.0,Low,Moderate
BB_0003,B_pos,platelet_concentrate,1,268.0,,206.0,123.0,23.79,5,15.918915219368015,15.918915219368015,pooled_blood_group_product,206.0,0.3283582089552239,26.3,294.3,88.3,88.3,0.0,Low,High
BB_0003,B_pos,whole_blood,3,248.0,16.822603841260722,204.0,138.33333333333334,13.226666666666667,42,15.616055501636811,15.616055501636811,pooled_blood_group_product,204.0,0.3283582089552239,25.8,273.8,69.8,69.8,0.0,Low,Low
BB_0003,O_neg,cryoprecipitate,1,222.0,,200.0,123.0,6.0,365,16.832005704612282,16.832005704612282,pooled_blood_group_product,200.0,0.3283582089552239,27.8,249.8,49.8,49.8,0.0,Low,Low
BB_0003,O_pos,cryoprecipitate,3,245.33333333333334,23.094010767585033,217.0,129.66666666666666,13.223333333333334,365,15.956259435791292,15.956259435791292,pooled_blood_group_product,217.0,0.3283582089552239,26.3,271.6,54.6,54.6,0.0,Low,Low
BB_0003,O_pos,fresh_frozen_plasma,6,245.16666666666666,3.31159578853861,197.66666666666666,161.16666666666666,14.368333333333334,365,16.129072159319048,3.31159578853861,own_history,197.66666666666666,0.3283582089552239,5.5,250.7,53.0,53.0,0.0,Low,Moderate
BB_0003,O_pos,group_O_neg_emergency,9,245.88888888888889,8.328331832432657,200.55555555555554,129.55555555555554,15.141111111111112,42,15.59947653940603,8.328331832432657,own_history,200.55555555555554,0.3283582089552239,13.7,259.6,59.0,59.0,0.0,Low,Moderate
BB_0003,O_pos,packed_RBC,5,254.8,9.984988733093289,207.0,136.6,18.360000000000003,42,16.220879283084294,9.984988733093289,own_history,207.0,0.3283582089552239,16.5,271.3,64.3,64.3,0.0,Low,Moderate
BB_0003,O_pos,platelet_concentrate,9,247.77777777777777,13.026682019779418,196.33333333333334,133.0,17.621111111111112,5,15.814220480272407,13.026682019779418,own_history,196.33333333333334,0.3283582089552239,21.5,269.3,73.0,73.0,0.0,Low,Moderate
BB_0003,O_pos,whole_blood,5,249.0,22.327113561766108,196.8,129.2,15.163999999999998,42,15.320728507460478,22.327113561766108,own_history,196.8,0.3283582089552239,36.8,285.8,89.0,89.0,0.0,Low,Moderate
BB_0004,AB_pos,cryoprecipitate,2,240.0,50.91168824543142,187.5,137.0,23.18,365,16.64565006228281,16.64565006228281,pooled_blood_group_product,187.5,0.2542372881355932,27.5,267.5,80.0,80.0,0.0,Low,Moderate
BB_0004,AB_pos,fresh_frozen_plasma,1,229.0,,189.0,129.0,20.11,365,15.529870914464443,15.529870914464443,pooled_blood_group_product,189.0,0.2542372881355932,25.6,254.6,65.6,65.6,0.0,Low,Moderate
BB_0004,A_pos,cryoprecipitate,1,270.0,,217.0,177.0,22.12,365,15.986014398875405,15.986014398875405,pooled_blood_group_product,217.0,0.2542372881355932,26.4,296.4,79.4,79.4,0.0,Low,Moderate
BB_0004,A_pos,fresh_frozen_plasma,2,247.5,13.435028842544403,192.5,133.5,15.454999999999998,365,15.175972252331889,15.175972252331889,pooled_blood_group_product,192.5,0.2542372881355932,25.0,272.5,80.0,80.0,0.0,Low,Moderate
BB_0004,A_pos,platelet_concentrate,2,264.5,28.991378028648448,211.0,183.5,14.545,5,15.570295650182972,15.570295650182972,pooled_blood_group_product,211.0,0.2542372881355932,25.7,290.2,79.2,79.2,0.0,Low,Moderate
BB_0004,A_pos,whole_blood,4,256.75,13.671747023210555,220.5,156.25,15.7075,42,16.26859652330014,16.26859652330014,pooled_blood_group_product,220.5,0.2542372881355932,26.8,283.6,63.1,63.1,0.0,Low,Moderate
BB_0004,B_neg,group_O_neg_emergency,1,268.0,,213.0,137.0,10.8,42,16.421857975114715,16.421857975114715,pooled_blood_group_product,213.0,0.2542372881355932,27.1,295.1,82.1,82.1,0.0,Low,Low
BB_0004,B_pos,fresh_frozen_plasma,4,254.5,17.078251276599328,210.5,134.5,19.3275,365,15.753623140581702,15.753623140581702,pooled_blood_group_product,210.5,0.2542372881355932,26.0,280.5,70.0,70.0,0.0,Low,Moderate
BB_0004,B_pos,group_O_neg_emergency,2,250.5,0.7071067811865476,209.0,102.0,19.0,42,15.327786820822924,15.327786820822924,pooled_blood_group_product,209.0,0.2542372881355932,25.3,275.8,66.8,66.8,0.0,Low,High
BB_0004,B_pos,packed_RBC,4,232.0,18.092355660149213,187.25,147.0,12.9825,42,15.425681398117081,15.425681398117081,pooled_blood_group_product,187.25,0.2542372881355932,25.5,257.5,70.2,70.2,0.0,Low,Low
BB_0004,B_pos,platelet_concentrate,2,233.0,18.384776310850235,216.0,159.5,13.885000000000002,5,15.918915219368015,15.918915219368015,pooled_blood_group_product,216.0,0.2542372881355932,26.3,259.3,43.3,43.3,0.0,Low,Low
BB_0004,B_pos,whole_blood,5,258.0,14.456832294800963,212.2,161.8,16.93,42,15.616055501636811,14.456832294800963,own_history,212.2,0.2542372881355932,23.9,281.9,69.7,69.7,0.0,Low,Moderate
BB_0004,O_neg,cryoprecipitate,1,266.0,,201.0,144.0,21.39,365,16.832005704612282,16.832005704612282,pooled_blood_group_product,201.0,0.2542372881355932,27.8,293.8,92.8,92.8,0.0,Low,Moderate
BB_0004,O_neg,group_O_neg_emergency,1,246.0,,191.0,126.0,12.04,42,15.737583585569908,15.737583585569908,pooled_blood_group_product,191.0,0.2542372881355932,26.0,272.0,81.0,81.0,0.0,Low,Low
BB_0004,O_neg,platelet_concentrate,1,234.0,,196.0,114.0,21.43,5,16.930706830055033,16.930706830055033,pooled_blood_group_product,196.0,0.2542372881355932,27.9,261.9,65.9,65.9,0.0,Low,High
BB_0004,O_neg,whole_blood,1,252.0,,193.0,169.0,25.91,42,15.177301566829424,15.177301566829424,pooled_blood_group_product,193.0,0.2542372881355932,25.0,277.0,84.0,84.0,0.0,Low,High
BB_0004,O_pos,cryoprecipitate,3,265.0,19.974984355438178,203.0,155.66666666666666,19.13,365,15.956259435791292,15.956259435791292,pooled_blood_group_product,203.0,0.2542372881355932,26.3,291.3,88.3,88.3,0.0,Low,Moderate
BB_0004,O_pos,fresh_frozen_plasma,8,254.0,8.071112509614595,199.5,140.75,15.06875,365,16.129072159319048,8.071112509614595,own_history,199.5,0.2542372881355932,13.3,267.3,67.8,67.8,0.0,Low,Moderate
BB_0004,O_pos,packed_RBC,5,248.8,10.329569206893382,198.8,152.8,17.236,42,16.220879283084294,10.329569206893382,own_history,198.8,0.2542372881355932,17.0,265.8,67.0,67.0,0.0,Low,Moderate
BB_0004,O_pos,platelet_concentrate,7,253.14285714285714,16.476534540861145,201.57142857142858,135.42857142857142,15.267142857142858,5,15.814220480272407,16.476534540861145,own_history,201.57142857142858,0.2542372881355932,27.2,280.3,78.7,78.7,0.0,Low,Moderate
BB_0004,O_pos,whole_blood,2,255.0,1.4142135623730951,183.5,130.5,23.490000000000002,42,15.320728507460478,15.320728507460478,pooled_blood_group_product,183.5,0.2542372881355932,25.3,280.3,96.8,96.8,0.0,Low,High
BB_0005,AB_neg,fresh_frozen_plasma,1,286.0,,190.0,159.0,22.63,365,18.018509002319437,18.018509002319437,pooled_blood_group_product,190.0,0.26785714285714285,29.7,315.7,125.7,125.7,0.0,Low,Moderate
BB_0005,AB_neg,whole_blood,2,257.5,7.7781745930520225,205.0,140.0,12.01,42,17.64053303608203,17.64053303608203,pooled_blood_group_product,205.0,0.26785714285714285,29.1,286.6,81.6,81.6,0.0,Low,Low
BB_0005,A_neg,platelet_concentrate,1,245.0,,196.0,155.0,19.9,5,15.26163614252437,15.26163614252437,pooled_blood_group_product,196.0,0.26785714285714285,25.2,270.2,74.2,74.2,0.0,Low,High
BB_0005,A_pos,cryoprecipitate,1,263.0,,175.0,147.0,14.86,365,15.986014398875405,15.986014398875405,pooled_blood_group_product,175.0,0.26785714285714285,26.4,289.4,114.4,114.4,0.0,Low,Moderate
BB_0005,A_pos,fresh_frozen_plasma,1,236.0,,193.0,178.0,18.13,365,15.175972252331889,15.175972252331889,pooled_blood_group_product,193.0,0.26785714285714285,25.0,261.0,68.0,68.0,0.0,Low,Moderate
BB_0005,A_pos,group_O_neg_emergency,3,253.33333333333334,20.25668613898466,185.0,127.0,15.763333333333334,42,16.934146373239873,16.934146373239873,pooled_blood_group_product,185.0,0.26785714285714285,27.9,281.2,96.2,96.2,0.0,Low,Moderate
BB_0005,A_pos,platelet_concentrate,1,252.0,,172.0,121.0,12.79,5,15.570295650182972,15.570295650182972,pooled_blood_group_product,172.0,0.26785714285714285,25.7,277.7,105.7,105.7,0.0,Low,Low
BB_0005,B_neg,fresh_frozen_plasma,1,270.0,,215.0,155.0,18.6,365,18.483089984756752,18.483089984756752,pooled_blood_group_product,215.0,0.26785714285714285,30.5,300.5,85.5,85.5,0.0,Low,Moderate
BB_0005,B_neg,whole_blood,1,256.0,,173.0,110.0,12.72,42,14.346963359011946,14.346963359011946,pooled_blood_group_product,173.0,0.26785714285714285,23.7,279.7,106.7,106.7,0.0,Low,Low
BB_0005,B_pos,cryoprecipitate,1,236.0,,191.0,137.0,18.32,365,15.142364873820988,15.142364873820988,pooled_blood_group_product,191.0,0.26785714285714285,25.0,261.0,70.0,70.0,0.0,Low,Moderate
BB_0005,B_pos,fresh_frozen_plasma,2,246.0,12.727922061357855,199.0,158.5,21.645,365,15.753623140581702,15.753623140581702,pooled_blood_group_product,199.0,0.26785714285714285,26.0,272.0,73.0,73.0,0.0,Low,Moderate
BB_0005,B_pos,group_O_neg_emergency,1,241.0,,190.0,158.0,10.53,42,15.327786820822924,15.327786820822924,pooled_blood_group_product,190.0,0.26785714285714285,25.3,266.3,76.3,76.3,0.0,Low,Low
BB_0005,B_pos,packed_RBC,3,244.33333333333334,7.371114795831993,200.33333333333334,136.33333333333334,21.403333333333336,42,15.425681398117081,15.425681398117081,pooled_blood_group_product,200.33333333333334,0.26785714285714285,25.5,269.8,69.5,69.5,0.0,Low,High
BB_0005,B_pos,platelet_concentrate,2,263.0,12.727922061357855,209.0,162.0,15.120000000000001,5,15.918915219368015,15.918915219368015,pooled_blood_group_product,209.0,0.26785714285714285,26.3,289.3,80.3,80.3,0.0,Low,Moderate
BB_0005,O_neg,group_O_neg_emergency,1,235.0,,200.0,131.0,26.0,42,15.737583585569908,15.737583585569908,pooled_blood_group_product,200.0,0.26785714285714285,26.0,261.0,61.0,61.0,0.0,Low,High
BB_0005,O_neg,whole_blood,1,245.0,,211.0,126.0,22.75,42,15.177301566829424,15.177301566829424,pooled_blood_group_product,211.0,0.26785714285714285,25.0,270.0,59.0,59.0,0.0,Low,High
BB_0005,O_pos,cryoprecipitate,7,248.71428571428572,15.944845412800188,205.28571428571428,144.85714285714286,18.374285714285715,365,15.956259435791292,15.944845412800188,own_history,205.28571428571428,0.26785714285714285,26.3,275.0,69.7,69.7,0.0,Low,Moderate
BB_0005,O_pos,fresh_frozen_plasma,7,246.0,15.362291495737216,198.28571428571428,147.42857142857142,16.027142857142856,365,16.129072159319048,15.362291495737216,own_history,198.28571428571428,0.26785714285714285,25.3,271.3,73.0,73.0,0.0,Low,Moderate
BB_0005,O_pos,group_O_neg_emergency,2,236.0,26.870057685088806,193.5,139.5,8.934999999999999,42,15.59947653940603,15.59947653940603,pooled_blood_group_product,193.5,0.26785714285714285,25.7,261.7,68.2,68.2,0.0,Low,Low
BB_0005,O_pos,packed_RBC,3,249.0,2.6457513110645907,215.0,149.33333333333334,14.35,42,16.220879283084294,16.220879283084294,pooled_blood_group_product,215.0,0.26785714285714285,26.8,275.8,60.8,60.8,0.0,Low,Moderate
BB_0005,O_pos,platelet_concentrate,7,253.57142857142858,7.230886134196439,206.71428571428572,159.42857142857142,13.501428571428573,5,15.814220480272407,7.230886134196439,own_history,206.71428571428572,0.26785714285714285,11.9,265.5,58.8,58.8,0.0,Low,Low
BB_0005,O_pos,whole_blood,7,248.14285714285714,13.296974235122962,192.85714285714286,144.71428571428572,13.548571428571426,42,15.320728507460478,13.296974235122962,own_history,192.85714285714286,0.26785714285714285,21.9,270.0,77.1,77.1,0.0,Low,Low
BB_0006,AB_pos,fresh_frozen_plasma,1,245.0,,170.0,143.0,13.53,365,15.529870914464443,15.529870914464443,pooled_blood_group_product,170.0,0.21621621621621623,25.6,270.6,100.6,100.6,0.0,Low,Low
BB_0006,AB_pos,platelet_concentrate,1,249.0,,206.0,130.0,22.33,5,14.27616380960629,14.27616380960629,pooled_blood_group_product,206.0,0.21621621621621623,23.6,272.6,66.6,66.6,0.0,Low,High
